province,city,city_code,station,station_code,lon,lat,pm2_5_24h,pubtime
山东省,济南市,370100,农科所,1300A,116.9376,36.665,85,2020/12/21 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,76,2020/12/22 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,84,2020/12/23 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,80,2020/12/24 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,60,2020/12/25 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,99,2020/12/26 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,138,2020/12/27 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,207,2020/12/28 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,14,2020/12/29 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,13,2020/12/30 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,22,2020/12/31 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,34,2021/1/1 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,59,2021/1/2 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,160,2021/1/3 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,134,2021/1/4 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,20,2021/1/5 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,31,2021/1/6 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,11,2021/1/7 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,22,2021/1/8 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,23,2021/1/9 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,26,2021/1/10 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,31,2021/1/11 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,49,2021/1/12 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,65,2021/1/13 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,96,2021/1/14 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,89,2021/1/15 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,43,2021/1/16 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,40,2021/1/17 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,35,2021/1/18 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,58,2021/1/19 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,99,2021/1/20 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,136,2021/1/21 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,211,2021/1/22 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,107,2021/1/23 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,142,2021/1/24 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,176,2021/1/25 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,135,2021/1/26 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,72,2021/1/27 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,32,2021/1/28 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,37,2021/1/29 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,58,2021/1/30 0:00
山东省,济南市,370100,农科所,1300A,116.9376,36.665,83,2021/1/31 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,96,2020/11/1 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,39,2020/11/2 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,16,2020/11/3 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,24,2020/11/4 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,29,2020/11/5 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,40,2020/11/6 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,42,2020/11/7 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,14,2020/11/8 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,19,2020/11/9 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,47,2020/11/10 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,49,2020/11/11 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,39,2020/11/12 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,117,2020/11/13 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,96,2020/11/14 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,76,2020/11/15 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,78,2020/11/16 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,36,2020/11/17 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,15,2020/11/18 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,20,2020/11/19 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,37,2020/11/20 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,36,2020/11/21 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,29,2020/11/22 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,27,2020/11/23 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,54,2020/11/24 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,75,2020/11/25 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,100,2020/11/26 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,30,2020/11/27 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,28,2020/11/28 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,79,2020/11/29 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,84,2020/11/30 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,78,2020/12/1 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,97,2020/12/2 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,46,2020/12/3 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,72,2020/12/4 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,103,2020/12/5 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,87,2020/12/6 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,62,2020/12/7 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,17,2020/12/8 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,78,2020/12/9 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,133,2020/12/10 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,184,2020/12/11 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,139,2020/12/12 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,44,2020/12/13 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,12,2020/12/14 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,28,2020/12/15 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,51,2020/12/16 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,60,2020/12/17 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,52,2020/12/18 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,31,2020/12/19 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,63,2020/12/20 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,78,2020/12/21 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,64,2020/12/22 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,77,2020/12/23 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,50,2020/12/24 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,50,2020/12/25 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,92,2020/12/26 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,120,2020/12/27 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,202,2020/12/28 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,20,2020/12/29 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,11,2020/12/30 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,18,2020/12/31 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,27,2021/1/1 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,41,2021/1/2 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,135,2021/1/3 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,126,2021/1/4 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,28,2021/1/5 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,30,2021/1/6 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,11,2021/1/7 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,18,2021/1/8 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,20,2021/1/9 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,22,2021/1/10 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,29,2021/1/11 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,44,2021/1/12 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,57,2021/1/13 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,88,2021/1/14 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,93,2021/1/15 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,42,2021/1/16 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,39,2021/1/17 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,33,2021/1/18 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,61,2021/1/19 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,100,2021/1/20 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,148,2021/1/21 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,216,2021/1/22 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,107,2021/1/23 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,133,2021/1/24 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,181,2021/1/25 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,145,2021/1/26 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,54,2021/1/27 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,32,2021/1/28 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,38,2021/1/29 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,49,2021/1/30 0:00
山东省,济南市,370100,开发区,1301A,117.1265,36.6734,64,2021/1/31 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,110,2020/11/1 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,56,2020/11/2 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,25,2020/11/3 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,34,2020/11/4 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,38,2020/11/5 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,49,2020/11/6 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,58,2020/11/7 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,22,2020/11/8 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,30,2020/11/9 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,59,2020/11/10 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,62,2020/11/11 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,48,2020/11/12 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,139,2020/11/13 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,110,2020/11/14 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,96,2020/11/15 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,106,2020/11/16 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,51,2020/11/17 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,24,2020/11/18 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,24,2020/11/19 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,43,2020/11/20 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,39,2020/11/21 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,35,2020/11/22 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,32,2020/11/23 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,58,2020/11/24 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,81,2020/11/25 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,103,2020/11/26 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,37,2020/11/27 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,36,2020/11/28 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,94,2020/11/29 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,90,2020/11/30 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,91,2020/12/1 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,111,2020/12/2 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,53,2020/12/3 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,93,2020/12/4 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,117,2020/12/5 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,97,2020/12/6 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,67,2020/12/7 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,27,2020/12/8 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,90,2020/12/9 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,154,2020/12/10 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,205,2020/12/11 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,180,2020/12/12 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,54,2020/12/13 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,16,2020/12/14 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,37,2020/12/15 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,66,2020/12/16 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,74,2020/12/17 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,67,2020/12/18 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,40,2020/12/19 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,78,2020/12/20 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,98,2020/12/21 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,78,2020/12/22 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,90,2020/12/23 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,83,2020/12/24 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,66,2020/12/25 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,118,2020/12/26 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,159,2020/12/27 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,243,2020/12/28 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,26,2020/12/29 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,18,2020/12/30 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,28,2020/12/31 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,42,2021/1/1 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,69,2021/1/2 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,178,2021/1/3 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,150,2021/1/4 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,33,2021/1/5 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,39,2021/1/6 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,17,2021/1/7 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,25,2021/1/8 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,26,2021/1/9 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,28,2021/1/10 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,33,2021/1/11 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,48,2021/1/12 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,67,2021/1/13 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,100,2021/1/14 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,98,2021/1/15 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,46,2021/1/16 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,44,2021/1/17 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,41,2021/1/18 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,68,2021/1/19 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,106,2021/1/20 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,158,2021/1/21 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,234,2021/1/22 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,118,2021/1/23 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,152,2021/1/24 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,193,2021/1/25 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,169,2021/1/26 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,72,2021/1/27 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,34,2021/1/28 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,44,2021/1/29 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,61,2021/1/30 0:00
山东省,济南市,370100,省种子仓库,1303A,117.0624,36.6868,78,2021/1/31 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,110,2020/11/1 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,55,2020/11/2 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,28,2020/11/3 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,34,2020/11/4 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,38,2020/11/5 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,62,2020/11/6 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,67,2020/11/7 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,19,2020/11/8 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,38,2020/11/9 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,71,2020/11/10 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,65,2020/11/11 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,60,2020/11/12 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,151,2020/11/13 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,117,2020/11/14 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,101,2020/11/15 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,116,2020/11/16 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,47,2020/11/17 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,22,2020/11/18 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,27,2020/11/19 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,42,2020/11/20 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,39,2020/11/21 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,34,2020/11/22 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,28,2020/11/23 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,57,2020/11/24 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,88,2020/11/25 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,103,2020/11/26 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,34,2020/11/27 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,31,2020/11/28 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,108,2020/11/29 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,89,2020/11/30 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,89,2020/12/1 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,111,2020/12/2 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,54,2020/12/3 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,94,2020/12/4 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,121,2020/12/5 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,107,2020/12/6 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,55,2020/12/7 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,33,2020/12/8 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,98,2020/12/9 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,168,2020/12/10 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,203,2020/12/11 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,163,2020/12/12 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,48,2020/12/13 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,22,2020/12/14 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,47,2020/12/15 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,71,2020/12/16 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,76,2020/12/17 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,64,2020/12/18 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,49,2020/12/19 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,75,2020/12/20 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,89,2020/12/21 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,73,2020/12/22 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,85,2020/12/23 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,71,2020/12/24 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,63,2020/12/25 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,108,2020/12/26 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,145,2020/12/27 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,215,2020/12/28 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,22,2020/12/29 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,14,2020/12/30 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,23,2020/12/31 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,37,2021/1/1 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,58,2021/1/2 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,165,2021/1/3 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,146,2021/1/4 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,29,2021/1/5 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,36,2021/1/6 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,36,2021/1/7 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,34,2021/1/8 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,35,2021/1/9 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,33,2021/1/10 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,40,2021/1/11 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,55,2021/1/12 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,81,2021/1/13 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,107,2021/1/14 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,100,2021/1/15 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,59,2021/1/16 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,51,2021/1/17 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,48,2021/1/18 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,71,2021/1/19 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,116,2021/1/20 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,164,2021/1/21 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,235,2021/1/22 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,119,2021/1/23 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,154,2021/1/24 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,193,2021/1/25 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,164,2021/1/26 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,80,2021/1/27 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,33,2021/1/28 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,45,2021/1/29 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,69,2021/1/30 0:00
山东省,济南市,370100,机床二厂,1304A,116.9489,36.6447,91,2021/1/31 0:00
山东省,济南市,370100,市监测站,1305A,117.0495,36.663,97,2020/11/1 0:00
山东省,济南市,370100,市监测站,1305A,117.0495,36.663,47,2020/11/2 0:00
山东省,济南市,370100,市监测站,1305A,117.0495,36.663,22,2020/11/3 0:00
山东省,济南市,370100,市监测站,1305A,117.0495,36.663,29,2020/11/4 0:00
